60000,0
120000,0
180000,0
240000,0
300000,0
360000,0
420000,1
480000,1
540000,1
600000,1
660000,1
720000,1
780000,2
840000,3
900000,3
960000,3
1020000,3
1080000,3
1140000,2
1200000,2
1260000,3
1320000,3
1380000,6
1440000,8
1500000,8
1560000,9
1620000,9
1680000,9
1740000,9
1800000,10
1860000,10
1920000,12
1980000,12
2040000,13
2100000,13
2160000,13
2220000,13
2280000,13
2340000,13
2400000,13
2460000,13
2520000,13
2580000,13
2640000,13
2700000,13
2760000,13
2820000,13
2880000,13
2940000,13
3000000,13
3060000,13
3120000,13
3180000,13
3240000,13
3300000,13
3360000,13
3420000,13
3480000,13
3540000,13
3600000,13
3660000,13
3720000,13
3780000,13
3840000,13
3900000,13
3960000,13
4020000,13
4080000,13
4140000,13
4200000,13
4260000,13
4320000,13
4380000,13
4440000,13
4500000,13
4560000,13
4620000,13
4680000,13
4740000,13
4800000,13
4860000,13
4920000,13
4980000,13
5040000,13
5100000,13
5160000,13
5220000,13
5280000,13
5340000,13
5400000,13
5460000,13
5520000,13
5580000,13
5640000,13
5700000,13
5760000,13
5820000,13
5880000,13
5940000,13
6000000,13
6060000,13
6120000,13
6180000,13
6240000,13
6300000,13
6360000,13
6420000,13
6480000,13
6540000,13
6600000,13
6660000,13
6720000,13
6780000,13
6840000,13
6900000,13
6960000,13
7020000,13
7080000,13
7140000,13
7200000,13
7260000,13
7320000,13
7380000,13
7440000,13
7500000,13
7560000,13
7620000,13
7680000,13
7740000,13
7800000,13
7860000,13
7920000,13
7980000,13
8040000,13
8100000,13
8160000,13
8220000,13
8280000,13
8340000,13
8400000,13
8460000,13
8520000,13
8580000,13
8640000,13
8700000,13
8760000,13
8820000,13
8880000,13
8940000,13
9000000,13
9060000,13
9120000,13
9180000,13
9240000,13
9300000,13
9360000,13
9420000,13
9480000,13
9540000,13
9600000,13
9660000,13
9720000,13
9780000,13
9840000,13
9900000,13
9960000,13
10020000,13
10080000,13
10140000,13
10200000,13
10260000,13
10320000,13
10380000,13
10440000,13
10500000,13
10560000,13
10620000,13
10680000,13
10740000,13
10800000,13
10860000,13
10920000,13
10980000,13
11040000,13
11100000,13
11160000,13
11220000,13
11280000,13
11340000,13
11400000,13
11460000,13
11520000,13
11580000,13
11640000,13
11700000,13
11760000,13
11820000,13
11880000,13
11940000,13
12000000,13
12060000,13
12120000,13
12180000,13
12240000,13
12300000,13
12360000,13
12420000,13
12480000,13
12540000,13
12600000,13
12660000,13
12720000,13
12780000,13
12840000,13
12900000,13
12960000,13
13020000,13
13080000,13
13140000,13
13200000,13
13260000,13
13320000,13
13380000,13
13440000,13
13500000,13
13560000,13
13620000,13
13680000,13
13740000,13
13800000,13
13860000,13
13920000,13
13980000,13
14040000,13
14100000,13
14160000,13
14220000,13
14280000,13
14340000,13
14400000,13
14460000,13
14520000,13
14580000,13
14640000,13
14700000,13
14760000,13
14820000,13
14880000,13
14940000,13
15000000,13
15060000,13
15120000,13
15180000,13
15240000,13
15300000,13
15360000,13
15420000,13
15480000,13
15540000,13
15600000,13
15660000,13
15720000,13
15780000,13
15840000,13
15900000,13
15960000,13
16020000,13
16080000,13
16140000,13
16200000,13
16260000,13
16320000,13
16380000,13
16440000,13
16500000,13
16560000,13
16620000,13
16680000,13
16740000,13
16800000,13
16860000,13
16920000,13
16980000,13
17040000,13
17100000,13
17160000,13
17220000,13
17280000,13
17340000,13
17400000,13
17460000,13
17520000,13
17580000,13
17640000,13
17700000,13
17760000,13
17820000,13
17880000,13
17940000,13
18000000,13
18060000,13
18120000,13
18180000,13
18240000,13
18300000,13
18360000,13
18420000,13
18480000,13
18540000,13
18600000,13
18660000,13
18720000,13
18780000,13
18840000,13
18900000,13
18960000,13
19020000,13
19080000,13
19140000,13
19200000,13
19260000,13
19320000,13
19380000,13
19440000,13
