60000,0
120000,0
180000,0
240000,0
300000,0
360000,0
420000,1
480000,1
540000,1
600000,1
660000,1
720000,1
780000,1
840000,1
900000,1
960000,2
1020000,2
1080000,2
1140000,2
1200000,2
1260000,2
1320000,2
1380000,2
1440000,2
1500000,3
1560000,4
1620000,4
1680000,4
1740000,4
1800000,4
1860000,4
1920000,5
1980000,5
2040000,5
2100000,5
2160000,5
2220000,4
2280000,4
2340000,5
2400000,5
2460000,5
2520000,5
2580000,4
2640000,4
2700000,5
2760000,6
2820000,6
2880000,5
2940000,5
3000000,5
3060000,5
3120000,5
3180000,5
3240000,5
3300000,5
3360000,5
3420000,5
3480000,5
3540000,5
3600000,5
3660000,5
3720000,5
3780000,5
3840000,5
3900000,5
3960000,5
4020000,5
4080000,5
4140000,5
4200000,5
4260000,5
4320000,5
4380000,5
4440000,5
4500000,5
4560000,5
4620000,5
4680000,5
4740000,5
4800000,5
4860000,5
4920000,5
4980000,5
5040000,5
5100000,5
5160000,5
5220000,5
5280000,5
5340000,5
5400000,5
5460000,5
5520000,5
5580000,5
5640000,5
5700000,5
5760000,5
5820000,5
5880000,5
5940000,5
6000000,5
6060000,5
6120000,5
6180000,5
6240000,5
6300000,5
6360000,5
6420000,5
6480000,5
6540000,5
6600000,5
6660000,5
6720000,5
6780000,5
6840000,5
6900000,5
6960000,5
7020000,5
7080000,5
7140000,5
7200000,5
7260000,5
7320000,5
7380000,5
7440000,5
7500000,5
7560000,5
7620000,5
7680000,5
7740000,5
7800000,5
7860000,5
7920000,5
7980000,5
8040000,5
8100000,5
8160000,5
8220000,5
8280000,5
8340000,5
8400000,5
8460000,5
8520000,5
8580000,5
8640000,5
8700000,5
8760000,5
8820000,5
8880000,5
8940000,5
9000000,5
9060000,5
9120000,5
9180000,5
9240000,5
9300000,5
9360000,5
9420000,5
9480000,5
9540000,5
9600000,5
9660000,5
9720000,5
9780000,5
9840000,5
9900000,5
9960000,5
10020000,5
10080000,5
10140000,5
10200000,5
10260000,5
10320000,5
10380000,5
10440000,5
10500000,5
10560000,5
10620000,5
10680000,5
10740000,5
10800000,5
10860000,5
10920000,5
10980000,5
11040000,5
11100000,5
11160000,5
11220000,5
11280000,5
11340000,5
11400000,5
11460000,5
11520000,5
11580000,5
11640000,5
11700000,5
11760000,5
11820000,5
11880000,5
11940000,5
12000000,5
12060000,5
12120000,5
12180000,5
12240000,5
12300000,5
12360000,5
12420000,5
12480000,5
12540000,5
12600000,5
12660000,5
12720000,5
12780000,5
12840000,5
12900000,5
12960000,5
13020000,5
13080000,5
13140000,5
13200000,5
13260000,5
13320000,5
13380000,5
13440000,5
13500000,5
13560000,5
13620000,5
13680000,5
13740000,5
13800000,5
13860000,5
13920000,5
13980000,5
14040000,5
14100000,5
14160000,5
14220000,5
14280000,5
14340000,5
14400000,5
14460000,5
14520000,5
14580000,5
14640000,5
14700000,5
14760000,5
14820000,5
14880000,5
14940000,5
15000000,5
15060000,5
15120000,5
15180000,5
15240000,5
15300000,5
15360000,5
15420000,5
15480000,5
15540000,5
15600000,5
15660000,5
15720000,5
15780000,5
15840000,5
15900000,5
15960000,5
16020000,5
16080000,5
16140000,5
16200000,5
16260000,5
16320000,5
16380000,5
16440000,5
16500000,5
16560000,5
16620000,5
16680000,5
16740000,5
16800000,5
16860000,5
16920000,5
16980000,5
17040000,5
17100000,5
17160000,5
17220000,5
17280000,5
17340000,5
17400000,5
17460000,5
17520000,5
17580000,5
17640000,5
17700000,5
17760000,5
17820000,5
17880000,5
17940000,5
18000000,5
18060000,5
18120000,5
18180000,5
18240000,5
18300000,5
18360000,5
18420000,5
18480000,5
18540000,5
18600000,5
18660000,5
18720000,5
18780000,5
18840000,5
18900000,5
18960000,5
19020000,5
19080000,5
19140000,5
19200000,5
19260000,5
19320000,5
19380000,5
19440000,5
