60000,0
120000,0
180000,0
240000,0
300000,0
360000,0
420000,1
480000,1
540000,1
600000,1
660000,1
720000,1
780000,1
840000,1
900000,1
960000,1
1020000,1
1080000,1
1140000,1
1200000,1
1260000,2
1320000,2
1380000,1
1440000,2
1500000,2
1560000,2
1620000,3
1680000,3
1740000,3
1800000,3
1860000,3
1920000,3
1980000,3
2040000,2
2100000,3
2160000,3
2220000,3
2280000,2
2340000,3
2400000,3
2460000,3
2520000,3
2580000,3
2640000,3
2700000,3
2760000,3
2820000,3
2880000,3
2940000,3
3000000,3
3060000,3
3120000,3
3180000,3
3240000,3
3300000,3
3360000,3
3420000,3
3480000,3
3540000,3
3600000,3
3660000,3
3720000,3
3780000,3
3840000,3
3900000,3
3960000,3
4020000,3
4080000,3
4140000,3
4200000,3
4260000,3
4320000,3
4380000,3
4440000,2
4500000,3
4560000,3
4620000,3
4680000,3
4740000,3
4800000,3
4860000,3
4920000,3
4980000,3
5040000,3
5100000,3
5160000,3
5220000,3
5280000,3
5340000,3
5400000,3
5460000,3
5520000,3
5580000,3
5640000,2
5700000,3
5760000,3
5820000,3
5880000,3
5940000,3
6000000,3
6060000,3
6120000,3
6180000,3
6240000,3
6300000,3
6360000,3
6420000,3
6480000,3
6540000,3
6600000,3
6660000,3
6720000,3
6780000,3
6840000,3
6900000,3
6960000,3
7020000,3
7080000,3
7140000,3
7200000,3
7260000,3
7320000,3
7380000,3
7440000,3
7500000,3
7560000,3
7620000,3
7680000,3
7740000,3
7800000,3
7860000,3
7920000,3
7980000,3
8040000,2
8100000,3
8160000,3
8220000,3
8280000,3
8340000,3
8400000,3
8460000,3
8520000,3
8580000,3
8640000,3
8700000,3
8760000,3
8820000,3
8880000,3
8940000,3
9000000,3
9060000,3
9120000,3
9180000,3
9240000,2
9300000,3
9360000,3
9420000,3
9480000,3
9540000,3
9600000,3
9660000,3
9720000,3
9780000,3
9840000,3
9900000,3
9960000,3
10020000,3
10080000,3
10140000,3
10200000,3
10260000,3
10320000,3
10380000,3
10440000,3
10500000,3
10560000,3
10620000,3
10680000,3
10740000,3
10800000,3
10860000,3
10920000,3
10980000,3
11040000,3
11100000,3
11160000,3
11220000,3
11280000,3
11340000,3
11400000,3
11460000,3
11520000,3
11580000,3
11640000,2
11700000,3
11760000,3
11820000,3
11880000,3
11940000,3
12000000,3
12060000,3
12120000,3
12180000,3
12240000,3
12300000,3
12360000,3
12420000,3
12480000,3
12540000,3
12600000,3
12660000,3
12720000,3
12780000,3
12840000,2
12900000,3
12960000,3
13020000,3
13080000,3
13140000,3
13200000,3
13260000,3
13320000,3
13380000,3
13440000,3
13500000,3
13560000,3
13620000,3
13680000,3
13740000,3
13800000,3
13860000,3
13920000,3
13980000,3
14040000,3
14100000,3
14160000,3
14220000,3
14280000,3
14340000,3
14400000,3
14460000,3
14520000,3
14580000,3
14640000,3
14700000,3
14760000,3
14820000,3
14880000,3
14940000,3
15000000,3
15060000,3
15120000,3
15180000,3
15240000,2
15300000,3
15360000,3
15420000,3
15480000,3
15540000,3
15600000,3
15660000,3
15720000,3
15780000,3
15840000,3
15900000,3
15960000,3
16020000,3
16080000,3
16140000,3
16200000,3
16260000,3
16320000,3
16380000,3
16440000,2
16500000,3
16560000,3
16620000,3
16680000,3
16740000,3
16800000,3
16860000,3
16920000,3
16980000,3
17040000,3
17100000,3
17160000,3
17220000,3
17280000,3
17340000,3
17400000,3
17460000,3
17520000,3
17580000,3
17640000,3
17700000,3
17760000,3
17820000,3
17880000,3
17940000,3
18000000,3
18060000,3
18120000,3
18180000,3
18240000,3
18300000,3
18360000,3
18420000,3
18480000,3
18540000,3
18600000,3
18660000,3
18720000,3
18780000,3
18840000,2
18900000,3
18960000,3
19020000,3
19080000,3
19140000,3
19200000,3
19260000,3
19320000,3
19380000,3
19440000,3
